p_codmes,monto,ctd_prod_rccsf_m01,prom_salvig_entprinc_pp_rccsf_03m,max_usotcrrstsf06m,max_usotcrrstsf03m,prm_lintcribksf06m,lin_tcribksf03m,lin_tcribksf06m,cre_salvig_pp_rccsf_m02,prm_usotcrrstsf06m,prm_lintcribksf03m,prm_usotcrrstsf03m,ratuso_tcrrstsf_m13,promctdprodrccsf3m,ratpct_saldopprcc_m13,promctdprodrccsf6m,ctd_actrccsf_6m,ctd_flgact_rccsf_m01,sld_ep1ppeallsfm01,prm_sldvigrstsf12m,sldtot_tcrsrcf,sldvig_tcrsrcf,flg_lintcrripsaga,flg_svtcrsrcf,flg_sdtcrripsaga,flg_sttcrsrcf,flg_svltcrsrcf,max_camptottlv06m,min_camptottlv06m,frc_camptottlv06m,rec_camptottlv06m,ctd_camptottlv06m,prm_camptottlv06m,max_campecstlv06m,min_campecstlv06m,frc_campecstlv06m,rec_campecstlv06m,ctd_campecstlv06m,prm_campecstlv06m,prob_value,max_camptot06m,min_camptot06m,frc_camptot06m,rec_camptot06m,ctd_camptot06m,prm_camptot06m,max_campecs06m,min_campecs06m,frc_campecs06m,rec_campecs06m,ctd_campecs06m,prm_campecs06m,ing_brt,sexo,flg_notdeseaecs01m,flg_notdeseaecs02m,flg_notdeseaecs03m,sgt_cem,ctd_proac,ctd_cttefeproac,ctd_cttefetot,rng_pst,edad,flg_saltothip12m,flg_saltotppe12m,prm_pctsaltototrent12m,prm_pctsaltotcaja12m,ant_saltot24m,ant_saltot12m,min_difsaltottcr12m,num_incrsaldispefe06m,max_difent12m,num_dismsalppecons06m,seg_un,beta_pctusotcr12m,prm_pctusosaltottcr03m,dsv_saltotppe03m,prm_diasatrrdpn12m,dsv_numentrdlintcr03m,rat_disefepnm01,prm_diasatrrdpn06m,pct_usotcrm01,dsv_numentrdlintcr06m,beta_saltotppe12m,prm_entrd03m,ctd_entrdm01,beta_saltotppe06m,prm_diasatrrd03m,key_value_enc,grp_camptottlv06m_enc,grp_campecstlv06m_enc,grp_camptot06m_enc,grp_campecs06m_enc,region_enc,ubigeo_buro_enc,grp_riesgociiu_enc,target
201909,9400.0,5,0.0,0.385,0.385,47627.092,142500.0,285762.55,0.0,0.276,47500.0,0.367,1.034,5,0.0,5,6,1,0.0,20750.688,1513.12,1513.12,1,1,1,1,1,1,0,4,6,4,1.0,1,0,3,3,3.0,1.0,0.6238912103860518,7.0,4.0,6.0,6.0,36.0,6.0,1.0,0.0,4.0,6.0,4.0,1.0,5332.0,1.0,0.0,0.0,0.0,6.0,27.0,2.0,2.0,5.0,33.0,0.0,0.0,0.0,0.0,24.0,12.0,-5927.8,1.0,0.0,0.0,2.0,0.011,0.243,429.36665500000004,0.0,0.0,0.0,0.0,0.24,0.0,-304.273,4.667,4.0,-405.651,0.0,46058,3,1,4,3,3,3,1,0
201911,6200.0,1,0.0,0.0,0.0,29730.005,85979.21,178380.03,0.0,0.0,28659.737,0.0,0.0,1,0.0,1,6,1,0.0,3460.572,0.0,0.0,0,0,0,0,0,2,0,5,6,6,1.2,1,0,2,6,2.0,1.0,0.600984901017857,11.0,6.0,6.0,6.0,50.0,8.333,1.0,0.0,2.0,6.0,2.0,1.0,4122.0,1.0,0.0,0.0,0.0,6.0,30.0,2.0,2.0,5.0,36.0,0.0,0.0,0.0,0.0,24.0,12.0,-3355.46,0.0,0.0,0.0,5.0,0.014,0.18,429.36665500000004,0.75,0.0,0.0,0.0,0.172,1.21335,-304.273,1.0,1.0,-405.651,0.0,59510,3,2,4,2,3,3,5,0
201909,15600.0,5,0.0,0.071,0.042,70641.013,217746.08,423846.08,0.0,0.04,72582.027,0.032,0.524,5,0.0,5,12,2,0.0,146094.239,268.31,268.31,1,1,1,1,1,1,1,6,6,6,1.0,1,0,3,6,3.0,1.0,0.5750356331127542,8.0,5.0,6.0,6.0,39.0,6.5,1.0,0.0,3.0,6.0,3.0,1.0,6354.0,1.0,0.0,0.0,0.0,6.0,21.0,4.0,4.0,5.0,40.0,1.0,0.0,0.0,0.0,24.0,12.0,-6277.45,0.0,0.0,0.0,2.0,0.004,0.043,429.36665500000004,0.0,0.0,0.0,0.0,0.015,0.0,-304.273,4.0,4.0,-405.651,0.0,1499,4,2,4,2,3,3,1,0
201910,17400.0,6,0.0,0.024,0.023,7000.0,23100.0,42000.0,0.0,0.017,7700.0,0.017,1.353,5,0.0,5,6,1,0.0,672.071,1095.25,1095.25,1,1,1,1,1,2,0,5,6,10,2.0,2,0,5,6,6.0,1.2,0.4924125970890416,8.0,6.0,6.0,6.0,45.0,7.5,2.0,1.0,6.0,6.0,7.0,1.167,3758.0,1.0,0.0,0.0,0.0,6.0,27.0,1.0,1.0,5.0,34.0,0.0,0.0,0.0,0.0,24.0,12.0,-737.53,2.0,1.0,0.0,1.0,0.001,0.014,429.36665500000004,0.0,0.4714,0.502,0.0,0.019,0.4714,-304.273,1.333,1.0,-405.651,0.0,25855,3,3,4,4,3,6,4,0
201910,23500.0,2,0.0,0.467,0.446,13166.667,47800.0,79000.0,0.0,0.327,15933.333,0.28,0.428,2,0.0,2,6,1,0.0,1803.665,2134.9,2134.9,0,1,0,1,1,3,0,4,6,6,1.5,2,0,3,6,4.0,1.333,0.5281700436303334,8.0,3.0,6.0,6.0,30.0,5.0,2.0,1.0,6.0,6.0,7.0,1.167,3937.0,1.0,0.0,0.0,0.0,6.0,13.0,2.0,2.0,5.0,42.0,0.0,0.0,0.0,0.0,24.0,12.0,-281.12,0.0,0.0,0.0,2.0,-0.007,0.118,429.36665500000004,0.0,0.0,0.0,0.0,0.081,0.0,-304.273,2.0,2.0,-405.651,0.0,7638,3,2,4,4,3,5,2,0
201911,29800.0,2,0.0,0.019,0.0,37700.0,133500.0,226200.0,0.0,0.003,44500.0,0.0,0.0,2,0.0,2,6,1,0.0,507.883,0.0,0.0,1,0,1,0,0,3,1,6,6,10,1.667,2,1,6,6,7.0,1.167,0.5064465280831529,9.0,5.0,6.0,6.0,37.0,6.167,2.0,1.0,6.0,6.0,7.0,1.167,6474.0,1.0,0.0,0.0,0.0,6.0,21.0,3.0,3.0,5.0,45.0,0.0,0.0,0.0,0.0,24.0,12.0,-1087.49,0.0,0.0,0.0,1.0,-0.002,0.0,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.0,-304.273,0.333,1.0,-405.651,0.0,40813,4,4,4,4,3,3,5,0
201909,10700.0,2,0.0,0.022,0.01,10297.195,23749.23,61783.17,0.0,0.009,7916.41,0.006,0.6,2,0.0,2,6,1,0.0,56.255,28.78,28.78,0,1,0,1,1,1,0,5,6,5,1.0,1,0,2,6,2.0,1.0,0.6138665090228432,6.0,3.0,6.0,6.0,28.0,4.667,1.0,0.0,3.0,6.0,3.0,1.0,2605.0,1.0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,5.0,65.0,0.0,0.0,0.0,40.827,24.0,12.0,-5128.59,0.0,1.0,0.0,4.0,-0.027,0.156,429.36665500000004,0.0,0.0,0.0,0.0,0.107,0.37268,-304.273,3.0,3.0,-405.651,0.0,20448,3,2,4,2,3,3,5,0
201909,50200.0,8,0.0,0.155,0.155,100658.702,305764.87,603952.21,0.0,0.118,101921.623,0.12,0.619,8,0.0,8,12,2,0.0,190812.538,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,1,1,6,6,6.0,1.0,0.6957787001531163,6.0,3.0,6.0,6.0,27.0,4.5,1.0,1.0,6.0,6.0,6.0,1.0,23734.0,1.0,0.0,0.0,0.0,6.0,13.0,3.0,3.0,5.0,46.0,0.0,0.0,0.0,0.0,24.0,12.0,-68987.45,0.0,0.0,5.0,2.0,-0.01,0.13,429.36665500000004,0.0,0.0,0.0,0.0,0.105,0.0,-304.273,4.0,4.0,-405.651,0.0,32654,4,4,4,4,3,3,6,0
201910,19700.0,4,0.0,0.0,0.0,9283.333,43900.0,55700.0,0.0,0.0,14633.333,0.0,0.0,4,0.0,4,12,2,0.0,8254.063,0.0,0.0,1,0,1,0,0,2,1,6,6,8,1.333,2,1,6,6,7.0,1.167,0.6181384522779292,7.0,4.0,6.0,6.0,34.0,5.667,2.0,1.0,6.0,6.0,7.0,1.167,3080.0,1.0,0.0,0.0,0.0,6.0,17.0,3.0,3.0,5.0,47.0,0.0,1.0,0.0,0.0,24.0,12.0,-353.5,0.0,1.0,5.0,2.0,-0.01,0.008,836.10804,0.0,0.0,0.0,0.0,0.009,0.0,-988.751,2.0,2.0,-1005.727,0.0,23731,4,4,4,4,3,4,4,0
201909,17500.0,4,0.0,0.412,0.406,42129.4,125852.93,252776.4,0.0,0.404,41950.977,0.401,1.025,4,0.0,4,6,1,0.0,55781.91,5119.99,5119.99,1,1,1,1,1,1,0,1,5,1,1.0,0,0,0,0,0.0,0.0,0.6544932276486258,4.0,2.0,6.0,6.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,10730.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,24.0,12.0,-1889.17,1.0,0.0,0.0,2.0,-0.003,0.332,429.36665500000004,0.0,0.0,0.0,0.0,0.335,0.0,-304.273,4.0,4.0,-405.651,0.0,52118,2,0,4,0,3,3,5,0
201911,15000.0,4,0.0,0.679,0.035,29373.797,148942.78,176242.78,0.0,0.336,49647.593,0.023,1.944,4,0.0,4,6,1,0.0,12311.762,396.45,396.45,1,1,1,1,1,3,0,4,6,9,2.25,2,0,4,6,5.0,1.25,0.5567735396448813,8.0,5.0,6.0,6.0,40.0,6.667,2.0,0.0,5.0,6.0,6.0,1.2,6230.0,1.0,0.0,0.0,0.0,6.0,25.0,1.0,1.0,5.0,42.0,0.0,0.0,0.0,0.0,24.0,12.0,-2248.9,0.0,0.0,0.0,2.0,-0.002,0.374,429.36665500000004,0.0,0.0,0.0,0.0,0.373,0.0,-304.273,2.333,3.0,-405.651,0.0,55160,3,3,4,3,5,10,3,0
201909,30000.0,5,6878.373,0.029,0.029,19729.26,58800.0,118375.56,-0.12,0.008,19600.0,0.011,5.8,5,0.859,5,12,2,6059.95,4838.501,81.83,81.83,1,1,1,1,1,1,0,4,6,4,1.0,1,0,4,6,4.0,1.0,0.5847475738102156,7.0,2.0,6.0,6.0,25.0,4.167,1.0,0.0,5.0,6.0,5.0,1.0,6872.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,5.0,38.0,0.0,1.0,0.0,0.0,24.0,12.0,-6243.59,0.0,1.0,5.0,2.0,-0.02,0.008,666.36715,0.0,0.0,0.0,0.0,0.02,0.0,-791.431,3.0,4.0,-791.431,0.0,30809,3,3,4,3,3,1,3,0
201909,11400.0,2,0.0,0.177,0.132,25916.667,82200.0,155500.0,0.0,0.09,27400.0,0.063,3.3,2,0.0,2,6,1,0.0,1094.626,0.0,0.0,0,0,0,0,0,1,0,3,4,3,1.0,1,0,2,4,2.0,1.0,0.3548025050228243,7.0,4.0,6.0,6.0,32.0,5.333,1.0,0.0,3.0,4.0,3.0,1.0,4101.0,1.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,24.0,12.0,-5438.44,0.0,0.0,0.0,2.0,0.008,0.12,429.36665500000004,0.0,0.0,0.0,0.0,0.07,0.0,-304.273,2.0,2.0,-405.651,0.0,21072,1,1,4,1,3,3,6,0
201911,6700.0,2,0.0,0.0,0.0,4516.667,15600.0,27100.0,0.0,0.0,5200.0,0.0,0.0,2,0.0,1,6,1,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1,6,1,1.0,1,0,1,6,1.0,1.0,0.1780391686227577,7.0,4.0,6.0,6.0,30.0,5.0,1.0,0.0,3.0,6.0,3.0,1.0,2001.0,1.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,10.0,10.0,-638.43,0.0,1.0,0.0,2.0,-0.022,0.131,429.36665500000004,0.0,0.0,0.0,0.0,0.218,0.5,-304.273,1.0,1.0,-405.651,0.0,45712,2,2,4,2,3,3,5,0
201910,12500.0,2,413.415,0.473,0.473,14900.0,44700.0,89400.0,0.0,0.23,14900.0,0.266,2.766,2,0.0,2,11,1,0.0,2396.139,0.0,0.0,0,0,0,0,0,2,0,1,5,2,2.0,1,0,1,5,1.0,1.0,0.1170433436678687,9.0,2.0,6.0,6.0,29.0,4.833,2.0,0.0,4.0,6.0,5.0,1.25,3230.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,32.0,0.0,1.0,0.0,0.0,24.0,12.0,-221.0,0.0,1.0,5.0,2.0,0.021,0.418,140.055,0.0,0.0,0.0,0.0,0.444,0.0,-254.631,2.0,2.0,-271.61,0.0,41901,2,2,4,3,3,3,4,0
201911,30000.0,3,0.0,0.018,0.018,71200.0,213600.0,427200.0,0.0,0.009,71200.0,0.011,18.0,3,0.0,3,6,1,0.0,1304.456,0.0,0.0,1,0,1,0,0,3,0,4,6,8,2.0,2,0,4,6,5.0,1.25,0.4294366490892812,6.0,2.0,6.0,6.0,27.0,4.5,2.0,0.0,5.0,6.0,6.0,1.2,10741.0,1.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,5.0,69.0,0.0,0.0,0.0,0.0,24.0,12.0,-7572.35,0.0,0.0,0.0,2.0,0.001,0.018,429.36665500000004,0.0,0.0,0.0,0.0,0.017,0.0,-304.273,2.0,2.0,-405.651,0.0,491,3,3,4,3,3,3,4,0
201909,18000.0,6,14229.357,0.458,0.424,53974.417,159223.6,323846.5,-0.044,0.409,53074.533,0.388,0.854,6,0.97,5,18,3,13639.86,61680.194,4671.42,4671.42,1,1,1,1,1,1,0,2,6,2,1.0,1,0,2,6,2.0,1.0,0.5582417551751274,7.0,4.0,6.0,6.0,32.0,5.333,1.0,1.0,6.0,6.0,6.0,1.0,6096.0,1.0,0.0,0.0,0.0,6.0,18.0,2.0,2.0,5.0,41.0,1.0,1.0,0.0,0.0,24.0,12.0,-2024.51,0.0,1.0,5.0,2.0,-0.013,0.268,464.45166,0.0,0.0,0.0,0.0,0.257,0.37268,-479.732,4.0,4.0,-516.945,0.0,34801,2,2,4,4,3,4,5,0
201911,15000.0,3,0.0,0.927,0.0,7050.0,30000.0,42300.0,0.0,0.185,10000.0,0.0,0.0,3,0.0,2,6,1,0.0,74.77,7.28,7.28,1,1,1,1,1,2,0,4,6,5,1.25,1,0,4,6,4.0,1.0,0.6348046072205046,6.0,2.0,6.0,6.0,25.0,4.167,1.0,0.0,4.0,6.0,4.0,1.0,9120.0,1.0,0.0,0.0,0.0,6.0,11.0,2.0,2.0,5.0,26.0,0.0,0.0,0.0,0.0,10.0,10.0,-16160.26,0.0,1.0,0.0,2.0,-0.037,0.03,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.74536,-304.273,1.333,1.0,-405.651,0.0,15697,3,3,4,3,5,10,5,0
201909,29600.0,3,0.0,0.583,0.583,19834.923,63331.09,119009.54,0.0,0.427,21110.363,0.516,0.792,3,0.0,3,6,1,0.0,2884.541,2820.24,2820.24,1,1,1,1,1,3,1,6,6,9,1.5,1,0,4,6,4.0,1.0,0.581690589104838,8.0,4.0,6.0,6.0,36.0,6.0,1.0,0.0,4.0,6.0,4.0,1.0,4931.0,1.0,0.0,0.0,0.0,6.0,25.0,4.0,4.0,5.0,55.0,0.0,0.0,0.0,0.0,24.0,12.0,-1007.55,1.0,0.0,0.0,2.0,0.004,0.175,429.36665500000004,0.0,0.0,0.24,0.0,0.147,0.0,-304.273,2.0,2.0,-405.651,0.0,58031,4,3,4,3,4,8,5,0
201909,26200.0,2,0.0,0.0,0.0,22266.667,69900.0,133600.0,0.0,0.0,23300.0,0.0,0.0,2,0.0,2,6,1,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,6,6,7,1.167,1,0,4,6,4.0,1.0,0.6470014490326433,7.0,4.0,6.0,6.0,31.0,5.167,1.0,0.0,4.0,6.0,4.0,1.0,4443.0,1.0,0.0,0.0,0.0,6.0,21.0,3.0,3.0,5.0,31.0,0.0,1.0,0.0,0.0,24.0,12.0,-1129.35,0.0,1.0,0.0,2.0,0.0,0.002,429.36665500000004,0.0,0.0,0.0,0.0,0.003,0.0,-304.273,0.667,1.0,-405.651,0.0,15049,4,3,4,3,3,1,5,0
201909,7000.0,2,1499.97,0.0,0.0,2950.0,13200.0,17700.0,-0.1,0.0,4400.0,0.0,0.0,2,0.935,2,12,2,1353.03,1739.264,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1.0,0,0,0,0,0.0,0.0,0.2369922980379633,3.0,2.0,6.0,6.0,14.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,2234.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,66.0,0.0,1.0,31.988,0.0,24.0,12.0,-36.65,1.0,1.0,5.0,2.0,-0.058,0.31,118.31817,0.0,0.0,0.17,0.0,0.302,0.0,-113.881,2.0,2.0,-130.042,0.0,54818,1,0,4,0,3,7,4,0
201909,18000.0,4,1752.68,0.173,0.173,52381.13,153614.78,314286.78,0.0,0.089,51204.927,0.125,4.22,4,0.0,4,10,1,0.0,16537.092,0.0,0.0,0,0,0,0,0,1,0,2,6,2,1.0,1,0,2,6,2.0,1.0,0.6400091732580127,7.0,2.0,6.0,6.0,19.0,3.167,1.0,0.0,2.0,6.0,2.0,1.0,8968.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,50.0,0.0,1.0,0.0,0.0,24.0,12.0,-9128.19,1.0,0.0,4.0,2.0,0.005,0.164,0.0,0.0,0.0,0.156,0.0,0.163,0.0,-1699.062,4.0,4.0,-1710.352,0.0,56883,2,2,4,2,2,6,6,0
201909,27400.0,3,0.0,0.103,0.103,22375.0,86850.0,134250.0,0.0,0.031,28950.0,0.061,2.239,3,0.0,3,6,1,0.0,461.753,0.0,0.0,0,0,0,0,0,1,1,6,6,6,1.0,1,1,6,6,6.0,1.0,0.6038986259482825,9.0,6.0,6.0,6.0,46.0,7.667,1.0,1.0,6.0,6.0,6.0,1.0,4552.0,1.0,0.0,0.0,0.0,6.0,27.0,1.0,1.0,5.0,31.0,0.0,0.0,0.0,0.0,24.0,12.0,-5221.56,0.0,1.0,0.0,1.0,-0.003,0.081,429.36665500000004,0.25,0.0,0.0,0.0,0.068,0.0,-304.273,2.0,2.0,-405.651,0.0,56343,4,4,4,4,3,4,6,0
201911,16400.0,3,51788.727,0.409,0.409,14764.857,38700.0,88589.14,-0.025,0.129,12900.0,0.191,4.351,3,0.978,3,12,2,50522.4,32639.897,1460.84,1460.84,1,1,1,1,1,1,0,2,2,2,1.0,0,0,0,0,0.0,0.0,0.43662372226725,7.0,2.0,6.0,6.0,23.0,3.833,0.0,0.0,0.0,0.0,0.0,0.0,4810.0,1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,5.0,34.0,0.0,1.0,0.0,0.0,24.0,12.0,-12027.79,0.0,1.0,3.0,5.0,-0.06,0.041,1030.17837,2.167,0.0,0.0,4.333,0.089,0.0,3509.042,2.0,2.0,1318.39,0.0,46377,1,0,4,0,3,2,4,0
201911,45400.0,7,0.0,0.123,0.117,16500.0,49500.0,99000.0,0.0,0.102,16500.0,0.112,1.035,7,0.0,6,12,2,0.0,7163.745,3073.87,3073.87,1,1,1,1,1,3,1,6,6,10,1.667,1,0,3,5,3.0,1.0,0.6390012169380543,8.0,7.0,6.0,6.0,47.0,7.833,1.0,0.0,4.0,6.0,4.0,1.0,9900.0,1.0,0.0,0.0,0.0,6.0,31.0,3.0,3.0,5.0,50.0,1.0,0.0,0.0,0.0,24.0,12.0,-2945.1,2.0,1.0,0.0,2.0,-0.001,0.114,429.36665500000004,0.0,0.0,0.01,0.0,0.117,0.4714,-304.273,4.0,4.0,-405.651,0.0,11700,4,2,4,3,3,0,6,0
201911,15400.0,5,13047.23,0.676,0.446,2100.0,6300.0,12600.0,-0.013,0.482,2100.0,0.429,1.079,5,0.96,4,10,2,12934.1,15687.34,1059.7,1059.7,1,1,1,1,1,2,0,4,6,5,1.25,2,0,4,6,5.0,1.25,0.4188425964419529,7.0,2.0,6.0,6.0,28.0,4.667,2.0,0.0,4.0,6.0,5.0,1.25,4931.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,5.0,32.0,0.0,1.0,0.0,0.0,24.0,12.0,-5065.62,1.0,1.0,1.0,2.0,-0.006,0.397,80.05498,0.0,0.0,0.0,0.0,0.404,0.4714,-49.011,3.0,3.0,-49.011,0.0,20499,3,3,4,3,4,8,3,0
201909,15000.0,2,0.0,0.662,0.553,10022.803,29421.67,60136.82,0.0,0.507,9807.223,0.519,0.984,2,0.0,2,6,1,0.0,869.964,1087.15,1087.15,1,1,1,1,1,2,1,6,6,10,1.667,-1,-1,-1,-1,-1.0,-1.0,0.6229970140289639,10.0,5.0,6.0,6.0,44.0,7.333,1.0,1.0,6.0,6.0,6.0,1.0,5316.0,1.0,0.0,0.0,0.0,6.0,21.0,3.0,3.0,5.0,40.0,0.0,0.0,0.0,0.0,24.0,12.0,-1075.39,0.0,1.0,0.0,2.0,0.003,0.368,429.36665500000004,0.0,0.0,0.0,0.0,0.362,0.0,-304.273,2.0,2.0,-405.651,0.0,31424,4,5,4,4,1,7,4,0
201911,30000.0,5,45386.037,0.329,0.293,19411.672,54236.36,116470.03,-0.062,0.257,18078.787,0.268,1.291,5,0.98,4,12,2,41794.38,50344.659,0.0,0.0,0,0,0,0,0,3,1,6,6,12,2.0,2,0,3,6,4.0,1.333,0.5517361131423264,9.0,5.0,6.0,6.0,39.0,6.5,2.0,0.0,3.0,6.0,4.0,1.333,12991.0,1.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,5.0,44.0,0.0,1.0,0.0,45.817,24.0,12.0,-16895.51,0.0,1.0,3.0,2.0,-0.027,0.357,3359.2,0.0,0.0,0.0,0.0,0.356,0.37268,4728.268,3.0,3.0,4030.983,0.0,34118,4,2,4,2,4,8,5,0
201910,9800.0,2,0.0,0.914,0.53,11457.702,29273.44,68746.21,0.0,0.596,9757.813,0.437,1.568,2,0.0,2,6,1,0.0,8120.103,0.0,0.0,0,0,0,0,0,2,0,2,6,3,1.5,2,0,1,6,2.0,2.0,0.4840441127501063,5.0,2.0,6.0,6.0,21.0,3.5,2.0,0.0,1.0,6.0,2.0,2.0,3632.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,5.0,28.0,0.0,0.0,0.0,0.0,24.0,12.0,-17832.06,0.0,1.0,0.0,2.0,-0.05,0.438,429.36665500000004,0.0,0.4714,0.0,0.0,0.488,0.37268,-304.273,2.0,2.0,-405.651,0.0,3944,2,2,4,2,3,5,5,0
201910,6000.0,5,3436.267,0.15,0.122,4200.0,8400.0,8400.0,-0.03,0.117,4200.0,0.096,0.383,4,1.114,3,12,2,3233.87,5151.188,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.4230758895275534,5.0,2.0,6.0,6.0,22.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,5.0,36.0,0.0,1.0,92.233,0.0,24.0,12.0,-349.14,2.0,1.0,4.0,2.0,-0.019,0.07,1353.29287,0.0,0.4714,1.0,0.0,0.024,0.4714,22.266,1.667,2.0,513.304,0.0,33871,0,0,4,0,1,7,5,1
201911,9500.0,4,0.0,0.019,0.01,0.0,0.0,0.0,0.0,0.011,0.0,0.01,1.0,4,0.0,4,6,1,0.0,851.657,0.0,0.0,1,0,1,0,0,1,0,2,6,2,1.0,0,0,0,0,0.0,0.0,0.5400209756516064,8.0,0.0,5.0,6.0,33.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4456.0,1.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,0.0,24.0,12.0,-852.48,0.0,0.0,0.0,1.0,0.001,0.01,429.36665500000004,0.0,0.0,0.0,0.0,0.01,0.0,-304.273,2.0,2.0,-405.651,0.0,59492,2,0,3,0,3,1,4,0
201910,15000.0,7,0.0,0.489,0.407,52693.113,175858.68,316158.68,0.0,0.411,58619.56,0.37,0.983,7,0.0,7,6,1,0.0,60919.519,6897.72,6897.72,1,1,1,1,1,2,0,5,6,6,1.2,1,0,3,6,3.0,1.0,0.6237660858990108,7.0,3.0,6.0,6.0,28.0,4.667,1.0,0.0,3.0,6.0,3.0,1.0,16948.0,1.0,0.0,0.0,0.0,6.0,17.0,4.0,4.0,5.0,52.0,0.0,0.0,15.848,0.0,24.0,12.0,-31126.63,0.0,1.0,0.0,2.0,-0.01,0.366,429.36665500000004,0.0,0.0,0.0,0.0,0.346,0.0,-304.273,5.333,5.0,-405.651,0.0,18339,3,2,4,2,3,3,5,0
201911,11200.0,4,1100.0,0.04,0.04,13983.333,45100.0,83900.0,0.0,0.017,15033.333,0.022,0.0,4,0.0,4,11,1,0.0,558.72,0.0,0.0,1,0,1,0,0,2,1,6,6,8,1.333,2,0,5,6,6.0,1.2,0.4900921831467844,9.0,5.0,6.0,6.0,44.0,7.333,2.0,0.0,5.0,6.0,6.0,1.2,2624.0,1.0,0.0,0.0,0.0,6.0,29.0,2.0,2.0,5.0,33.0,0.0,1.0,0.0,0.0,24.0,12.0,-3262.71,0.0,0.0,4.0,2.0,-0.008,0.065,115.47,0.0,0.0,0.0,0.0,0.059,0.0,-360.658,1.667,2.0,-331.395,0.0,28019,4,3,4,3,3,2,5,0
201910,18600.0,3,0.0,0.067,0.045,24000.0,72000.0,96000.0,0.0,0.032,24000.0,0.024,0.0,3,0.0,3,9,1,0.0,5480.981,0.0,0.0,0,0,0,0,0,2,0,5,6,6,1.2,2,0,2,6,3.0,1.5,0.5464618091540102,5.0,2.0,6.0,6.0,21.0,3.5,2.0,0.0,2.0,6.0,3.0,1.5,6472.0,1.0,0.0,0.0,0.0,6.0,8.0,1.0,1.0,5.0,39.0,0.0,0.0,0.0,0.0,24.0,12.0,-665.44,0.0,1.0,3.0,4.0,-0.006,0.014,429.36665500000004,0.667,0.0,0.0,1.333,0.008,0.37268,-304.273,2.667,2.0,-405.651,2.667,51317,3,2,4,2,3,2,3,1
201911,11600.0,6,456.99,0.088,0.088,13600.0,40800.0,81600.0,-0.488,0.052,13600.0,0.062,3.95,6,0.181,5,12,2,279.53,1488.372,1151.65,1151.65,1,1,1,1,1,2,0,4,6,6,1.5,2,0,3,6,4.0,1.333,0.5789834306019762,7.0,4.0,6.0,6.0,31.0,5.167,2.0,1.0,6.0,6.0,7.0,1.167,2584.0,1.0,0.0,0.0,0.0,6.0,18.0,2.0,2.0,5.0,34.0,0.0,1.0,0.0,0.0,24.0,12.0,-1475.13,0.0,1.0,3.0,2.0,0.006,0.078,125.48317,0.25,0.0,0.0,0.0,0.14,0.5,-114.381,4.667,5.0,-121.047,0.0,50033,3,2,4,4,3,4,1,0
201909,30600.0,3,0.0,0.0,0.0,45388.943,134164.41,272333.66,0.0,0.0,44721.47,0.0,0.0,3,0.0,3,6,1,0.0,6856.816,0.0,0.0,1,0,1,0,0,1,1,6,6,6,1.0,1,0,5,6,5.0,1.0,0.6608432790307225,9.0,7.0,6.0,6.0,47.0,7.833,1.0,0.0,5.0,6.0,5.0,1.0,5383.0,1.0,0.0,0.0,0.0,6.0,29.0,4.0,4.0,5.0,49.0,0.0,0.0,0.0,0.0,24.0,12.0,-24220.55,0.0,0.0,0.0,2.0,-0.008,0.29,429.36665500000004,0.0,0.0,0.0,0.0,0.288,0.0,-304.273,1.0,1.0,-405.651,0.0,20155,4,3,4,3,5,10,5,0
